epoch,time,train/loss_bbox,train/loss_ce,train/loss_contrastive,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
183,1252.31,0.0411212,0.154689,0.0019089,0.166591,0.424088,0.261723,0.424088,0.87525,0.0477362,0.156838,0.176983,0.0001,1e-05
184,1256.46,0.0510665,0.140627,0.00198337,0.192532,0.426735,0.305351,0.426735,0.89925,0.0514702,0.118401,0.178859,0.0001,1e-05
185,1260.53,0.0520952,0.127074,0.00148977,0.185575,0.430117,0.282782,0.430117,0.877,0.0604591,0.115483,0.217623,0.0001,1e-05
186,1264.71,0.045594,0.138991,0.00140979,0.173768,0.465015,0.261817,0.465015,0.805625,0.0732263,0.122535,0.266876,0.0001,1e-05
187,1268.82,0.048964,0.137947,0.00174827,0.198193,0.489966,0.296617,0.489966,0.845375,0.0713351,0.121698,0.250379,0.0001,1e-05
188,1272.94,0.0605651,0.136909,0.00137657,0.203649,0.518493,0.360843,0.518493,0.89125,0.0546248,0.108476,0.2073,0.0001,1e-05
189,1277.13,0.053841,0.12442,0.00174231,0.190718,0.545843,0.365663,0.545843,0.8545,0.0579715,0.107823,0.230071,0.0001,1e-05
190,1281.2,0.0696309,0.122805,0.00159262,0.225477,0.517121,0.318362,0.517121,0.8,0.0775381,0.111366,0.311696,0.0001,1e-05
191,1308.16,0.0578782,0.125258,0.00185451,0.218882,0.568266,0.388962,0.568266,0.8435,0.05783,0.105745,0.236938,0.0001,1e-05
192,1312.17,0.0580837,0.128139,0.00162493,0.198112,0.610213,0.360409,0.610213,0.868375,0.0735139,0.131455,0.26936,0.0001,1e-05
193,1316.27,0.0521153,0.116219,0.00180286,0.179377,0.601217,0.427035,0.601217,0.867875,0.0740687,0.0980111,0.244672,0.0001,1e-05
194,1320.48,0.0542762,0.125425,0.00187188,0.191351,0.597499,0.427671,0.597499,0.86225,0.0616904,0.0969364,0.241668,0.0001,1e-05
195,1324.64,0.0553367,0.114474,0.00137764,0.194097,0.59556,0.348032,0.59556,0.828,0.0819922,0.0998472,0.367113,0.0001,1e-05
196,1328.75,0.0618773,0.118921,0.0015714,0.197394,0.640342,0.412715,0.640342,0.872125,0.0756635,0.0970156,0.289523,0.0001,1e-05
197,1332.8,0.0553021,0.128206,0.00154673,0.203297,0.645604,0.447742,0.645604,0.844875,0.0559872,0.0982102,0.223285,0.0001,1e-05
198,1336.95,0.0471912,0.117055,0.00213484,0.167219,0.635718,0.441911,0.635718,0.8625,0.0551816,0.0939907,0.231831,0.0001,1e-05
199,1340.98,0.0550859,0.108107,0.00145091,0.192408,0.62576,0.439779,0.62576,0.873,0.0636998,0.0894481,0.240708,0.0001,1e-05
200,1369.91,0.0514108,0.108999,0.00127155,0.190645,0.567696,0.384597,0.567696,0.8435,0.0755731,0.094076,0.301905,1e-05,1e-06
201,1373.98,0.0597472,0.107921,0.00165096,0.215866,0.57147,0.392101,0.57147,0.842625,0.072101,0.0943146,0.288591,1e-05,1e-06
202,1378.23,0.0598325,0.120691,0.00211157,0.209773,0.580622,0.402355,0.580622,0.848875,0.0696107,0.0899654,0.262112,1e-05,1e-06
203,1382.3,0.0517229,0.115712,0.00193527,0.180687,0.583687,0.413726,0.583687,0.84375,0.0689522,0.0899227,0.24307,1e-05,1e-06
204,1386.61,0.0610209,0.108058,0.00174124,0.208442,0.604198,0.424332,0.604198,0.847125,0.0677299,0.0952215,0.23353,1e-05,1e-06
205,1390.7,0.0464016,0.113418,0.00167609,0.165289,0.601953,0.431963,0.601953,0.85225,0.0634578,0.0947039,0.226894,1e-05,1e-06
206,1394.86,0.0478875,0.11308,0.00171383,0.173081,0.576497,0.419624,0.576497,0.850875,0.0580821,0.0949713,0.216015,1e-05,1e-06
207,1399,0.0428851,0.125664,0.00132691,0.166627,0.556108,0.412542,0.556108,0.856,0.0567795,0.0941074,0.216028,1e-05,1e-06
208,1403.03,0.0881531,0.128699,0.00140028,0.221626,0.557546,0.418149,0.557546,0.856,0.0565031,0.0919926,0.218093,1e-05,1e-06
209,1430.02,0.0514652,0.109571,0.00169238,0.182349,0.556072,0.417715,0.556072,0.871625,0.0544995,0.0931046,0.212053,1e-05,1e-06
210,1434.11,0.0415994,0.116456,0.00156282,0.151517,0.557158,0.419069,0.557158,0.883,0.0533892,0.0930131,0.202776,1e-05,1e-06
211,1438.31,0.0462838,0.111428,0.00116931,0.156963,0.55436,0.416199,0.55436,0.8705,0.0518801,0.0933619,0.204768,1e-05,1e-06
212,1442.38,0.076925,0.110856,0.00188535,0.2363,0.542275,0.408834,0.542275,0.873625,0.0528356,0.0935352,0.200599,1e-05,1e-06
213,1446.49,0.0453337,0.108842,0.00120106,0.162872,0.544647,0.412136,0.544647,0.86225,0.0531757,0.0951735,0.198825,1e-05,1e-06
214,1450.53,0.0505749,0.116385,0.0016383,0.167146,0.541623,0.416096,0.541623,0.854,0.0519791,0.095906,0.198352,1e-05,1e-06
215,1454.64,0.0486086,0.122106,0.00151172,0.156286,0.550689,0.415798,0.550689,0.850875,0.0525529,0.0962405,0.202828,1e-05,1e-06
216,1458.65,0.0414693,0.110831,0.00172477,0.157516,0.555508,0.414906,0.555508,0.848875,0.0549215,0.0966787,0.203354,1e-05,1e-06
217,1488.21,0.0484898,0.114338,0.00150808,0.162839,0.564316,0.419838,0.564316,0.84575,0.05642,0.0967638,0.202062,1e-05,1e-06
218,1492.28,0.0457511,0.106536,0.00150032,0.167283,0.578185,0.422464,0.578185,0.848875,0.0596764,0.0964466,0.211751,1e-05,1e-06
219,1496.32,0.0435299,0.117139,0.0017875,0.160665,0.60306,0.44566,0.60306,0.85625,0.0597284,0.0929828,0.216075,1e-05,1e-06
220,1500.42,0.0432735,0.111157,0.00152087,0.151869,0.606233,0.455443,0.606233,0.861375,0.0557683,0.0919944,0.210462,1e-05,1e-06
221,1504.59,0.0836846,0.108943,0.00189041,0.236804,0.60994,0.458089,0.60994,0.853125,0.0536193,0.0913902,0.205435,1e-05,1e-06
222,1508.73,0.0344455,0.106924,0.00188436,0.135502,0.609393,0.468079,0.609393,0.854,0.0526897,0.0919122,0.195848,1e-05,1e-06
223,1512.97,0.0522066,0.103009,0.00131855,0.17065,0.613987,0.463186,0.613987,0.844875,0.0545248,0.0940395,0.191741,1e-05,1e-06
224,1517.22,0.0373043,0.110617,0.00166589,0.144157,0.617462,0.468755,0.617462,0.846875,0.055323,0.0921066,0.192667,1e-05,1e-06
225,1521.29,0.0445774,0.103369,0.00137523,0.166047,0.622834,0.475056,0.622834,0.861375,0.055428,0.0930986,0.192671,1e-05,1e-06
226,1548.15,0.0480843,0.104238,0.00145362,0.159237,0.628574,0.477474,0.628574,0.852,0.0551214,0.0936962,0.191329,1e-05,1e-06
227,1552.34,0.0560784,0.108293,0.00221183,0.178277,0.639952,0.488259,0.639952,0.8625,0.0553374,0.0910796,0.193588,1e-05,1e-06
228,1556.53,0.0489229,0.103842,0.00148035,0.167655,0.65007,0.497873,0.65007,0.85825,0.056539,0.0879872,0.206364,1e-05,1e-06
229,1560.61,0.0551031,0.111389,0.00165145,0.177247,0.657109,0.499904,0.657109,0.857125,0.0554317,0.0856792,0.210968,1e-05,1e-06
230,1564.75,0.0386042,0.105604,0.00111308,0.145215,0.66196,0.507835,0.66196,0.856,0.0541129,0.0863896,0.202003,1e-05,1e-06
231,1568.74,0.0451322,0.105797,0.00108671,0.164841,0.668421,0.507936,0.668421,0.854,0.0526821,0.090108,0.194332,1e-05,1e-06
232,1572.98,0.0445937,0.104766,0.00119006,0.161077,0.674466,0.508596,0.674466,0.863375,0.0526405,0.0900002,0.196724,1e-05,1e-06
233,1576.99,0.0456446,0.104048,0.00125186,0.171253,0.685691,0.514132,0.685691,0.859125,0.053077,0.0886973,0.198694,1e-05,1e-06
234,1581.26,0.045162,0.112399,0.00171089,0.15248,0.681571,0.518623,0.681571,0.863375,0.0523452,0.0915476,0.200651,1e-05,1e-06
235,1609.79,0.0417112,0.0985955,0.00178858,0.15374,0.684774,0.524704,0.684774,0.8645,0.052673,0.0883088,0.197787,1e-05,1e-06
236,1613.91,0.0475687,0.0995751,0.00117744,0.177797,0.685276,0.526358,0.685276,0.851125,0.0536074,0.0882917,0.195576,1e-05,1e-06
237,1618.06,0.0377595,0.10708,0.0012798,0.136435,0.683141,0.525919,0.683141,0.861625,0.0553156,0.0882011,0.200158,1e-05,1e-06
238,1622.23,0.0493677,0.107269,0.00144994,0.162862,0.683284,0.527835,0.683284,0.872125,0.0558365,0.087567,0.200829,1e-05,1e-06
239,1626.46,0.0465967,0.113874,0.00165311,0.154615,0.683748,0.522847,0.683748,0.876125,0.0539462,0.0842733,0.203993,1e-05,1e-06
240,1630.48,0.0434758,0.106536,0.00137807,0.165007,0.684115,0.507857,0.684115,0.869,0.0524679,0.0831599,0.208624,1e-05,1e-06
241,1634.78,0.0421422,0.11068,0.00161004,0.162137,0.682,0.50715,0.682,0.867875,0.051651,0.0852235,0.206402,1e-05,1e-06
242,1638.9,0.0460503,0.117661,0.00155759,0.167074,0.685784,0.526452,0.685784,0.867875,0.0520272,0.0865454,0.197372,1e-05,1e-06
243,1643.19,0.0442477,0.0983891,0.00137714,0.166161,0.685979,0.528622,0.685979,0.8625,0.052605,0.0907027,0.19656,1e-05,1e-06
244,1669.87,0.0497602,0.106715,0.00152103,0.168389,0.689415,0.532722,0.689415,0.86675,0.05478,0.083324,0.206403,1e-05,1e-06
245,1673.98,0.0446733,0.101762,0.00110205,0.15954,0.695639,0.532216,0.695639,0.869875,0.055779,0.0825984,0.19811,1e-05,1e-06
246,1678.15,0.0474492,0.0996956,0.00172624,0.188981,0.706803,0.545857,0.706803,0.867875,0.05588,0.0861149,0.195748,1e-05,1e-06
247,1682.45,0.0456383,0.103906,0.00189351,0.155437,0.708345,0.530527,0.708345,0.861875,0.0562713,0.086341,0.212189,1e-05,1e-06
248,1686.7,0.0456287,0.104117,0.00230673,0.161838,0.708974,0.525005,0.708974,0.85875,0.0569687,0.0836981,0.217508,1e-05,1e-06
249,1690.92,0.0424385,0.101098,0.00162689,0.151376,0.702941,0.525233,0.702941,0.861625,0.0544219,0.0841294,0.209423,1e-05,1e-06
250,1695.08,0.0439949,0.109473,0.00209156,0.157933,0.70309,0.534085,0.70309,0.875875,0.0521642,0.0847046,0.199276,1e-05,1e-06
251,1699.19,0.0448331,0.100373,0.00125803,0.158833,0.696283,0.540268,0.696283,0.873,0.0531845,0.0850149,0.192862,1e-05,1e-06
252,1728.19,0.0474858,0.106068,0.00232658,0.18229,0.697074,0.541651,0.697074,0.871875,0.0532472,0.0846693,0.191443,1e-05,1e-06
253,1732.53,0.0452109,0.107006,0.00188485,0.169458,0.702586,0.545262,0.702586,0.867875,0.0540248,0.0829106,0.197895,1e-05,1e-06
254,1736.67,0.0411812,0.109384,0.00168314,0.147386,0.702624,0.542357,0.702624,0.865875,0.0535486,0.0820967,0.199683,1e-05,1e-06
255,1740.77,0.0414017,0.104328,0.0011494,0.156143,0.702684,0.543553,0.702684,0.86475,0.0523981,0.0844314,0.19245,1e-05,1e-06
256,1744.89,0.0977032,0.11386,0.00143526,0.219158,0.697264,0.53972,0.697264,0.87325,0.0522356,0.0856008,0.1878,1e-05,1e-06
257,1749.04,0.037066,0.105978,0.0015977,0.141348,0.697477,0.533255,0.697477,0.876375,0.0534008,0.0851368,0.186903,1e-05,1e-06
258,1753.09,0.041109,0.100331,0.00127224,0.163206,0.693007,0.532841,0.693007,0.87325,0.0544821,0.0824438,0.196958,1e-05,1e-06
259,1757.23,0.0441363,0.100596,0.00154061,0.162214,0.692398,0.530583,0.692398,0.870125,0.0535824,0.0825328,0.189806,1e-05,1e-06
260,1761.29,0.0770152,0.110213,0.0011165,0.19623,0.694577,0.534492,0.694577,0.88575,0.053453,0.0833532,0.182199,1e-05,1e-06
261,1788.23,0.0408069,0.101309,0.00112741,0.143654,0.698716,0.535143,0.698716,0.880625,0.052883,0.0831035,0.184989,1e-05,1e-06
262,1792.43,0.045981,0.100367,0.00138432,0.161021,0.698716,0.535744,0.698716,0.87325,0.0521939,0.0833182,0.192949,1e-05,1e-06
263,1796.6,0.0409151,0.096091,0.00144335,0.160244,0.698981,0.537742,0.698981,0.874125,0.0519891,0.0846496,0.192224,1e-05,1e-06
264,1800.97,0.0629671,0.103962,0.00161993,0.17436,0.701869,0.538255,0.701869,0.857875,0.0529109,0.0823245,0.202027,1e-05,1e-06
265,1804.98,0.039128,0.105696,0.00149785,0.152939,0.70476,0.544399,0.70476,0.863875,0.0518375,0.0830605,0.19821,1e-05,1e-06
266,1809.27,0.0391288,0.0982198,0.0013027,0.14406,0.704932,0.544191,0.704932,0.869875,0.0501183,0.0817477,0.189663,1e-05,1e-06
267,1813.41,0.0392747,0.0994461,0.0014639,0.149712,0.708323,0.547675,0.708323,0.874125,0.0497051,0.0817777,0.185596,1e-05,1e-06
268,1817.84,0.0409769,0.10453,0.00144464,0.14328,0.708426,0.542356,0.708426,0.864125,0.0505266,0.0836196,0.182831,1e-05,1e-06
269,1821.97,0.0409908,0.104802,0.00141146,0.147429,0.705532,0.545691,0.705532,0.874375,0.0513973,0.0829776,0.183273,1e-05,1e-06
270,1848.26,0.0490551,0.0989307,0.00147117,0.17117,0.707842,0.545704,0.707842,0.8795,0.0513242,0.0802646,0.181407,1e-05,1e-06
271,1852.38,0.0395204,0.0942931,0.00131879,0.144042,0.707886,0.550682,0.707886,0.87325,0.0509733,0.0803209,0.186481,1e-05,1e-06
272,1856.51,0.0423588,0.10089,0.00124824,0.151761,0.709913,0.537446,0.709913,0.86275,0.0522118,0.0841871,0.197262,1e-05,1e-06
273,1860.63,0.0408556,0.0925713,0.00153134,0.156336,0.710126,0.541304,0.710126,0.865875,0.0501728,0.0843328,0.194008,1e-05,1e-06
274,1864.82,0.0451585,0.10013,0.00141351,0.168128,0.711232,0.553102,0.711232,0.86475,0.0501614,0.0847798,0.189609,1e-05,1e-06
275,1869,0.0425779,0.0991064,0.00216612,0.151906,0.711298,0.557673,0.711298,0.871,0.0508058,0.0828159,0.187424,1e-05,1e-06
276,1873.21,0.0462774,0.0997463,0.00141619,0.165751,0.709225,0.550305,0.709225,0.869,0.0499613,0.0850485,0.182771,1e-05,1e-06
277,1877.41,0.0526569,0.0999594,0.00185013,0.174608,0.709005,0.55545,0.709005,0.876125,0.0494065,0.0800435,0.187239,1e-05,1e-06
278,1881.6,0.0475172,0.105133,0.00146966,0.160688,0.71197,0.549071,0.71197,0.874125,0.0501683,0.0797787,0.192853,1e-05,1e-06
279,1909.8,0.0469083,0.1064,0.00130433,0.166603,0.711875,0.545696,0.711875,0.870125,0.0513169,0.077033,0.201655,1e-05,1e-06
280,1913.75,0.0454163,0.0908396,0.00132894,0.17463,0.710819,0.535551,0.710819,0.866125,0.0530595,0.0750947,0.211109,1e-05,1e-06
281,1918.08,0.0354586,0.106121,0.0019203,0.139384,0.711697,0.545529,0.711697,0.874375,0.0535853,0.0748752,0.206156,1e-05,1e-06
282,1922.16,0.0434209,0.0940307,0.00153933,0.156133,0.71697,0.555432,0.71697,0.87525,0.0520799,0.080012,0.186465,1e-05,1e-06
283,1926.39,0.0441468,0.103124,0.00161761,0.167356,0.717402,0.55324,0.717402,0.87725,0.05188,0.0803268,0.181713,1e-05,1e-06
284,1930.53,0.041277,0.0984845,0.00161664,0.163316,0.71689,0.550012,0.71689,0.873,0.0502388,0.0809331,0.181241,1e-05,1e-06
285,1934.78,0.0404672,0.0960394,0.00116125,0.151479,0.70906,0.533841,0.70906,0.86475,0.0501832,0.079851,0.187765,1e-05,1e-06
286,1938.98,0.0978498,0.119299,0.00228247,0.214713,0.709674,0.532862,0.709674,0.86675,0.0499764,0.0795889,0.19649,1e-05,1e-06
287,1943.12,0.047213,0.0928464,0.00151828,0.164718,0.716503,0.53298,0.716503,0.867875,0.0500928,0.0796362,0.199482,1e-05,1e-06
288,1956.17,0.0553372,0.10022,0.00132822,0.178564,0.717117,0.54854,0.717117,0.871,0.0507475,0.0794486,0.19853,1e-05,1e-06
289,1960.34,0.0452781,0.101881,0.00117695,0.152519,0.717109,0.563607,0.717109,0.87725,0.0506564,0.0768148,0.192673,1e-05,1e-06
290,1964.8,0.0394896,0.101502,0.00172472,0.14645,0.717464,0.564924,0.717464,0.867625,0.0499579,0.0758477,0.181933,1e-05,1e-06
291,1968.98,0.0468293,0.0867226,0.0016056,0.1765,0.715285,0.563093,0.715285,0.87725,0.0513382,0.0797184,0.184209,1e-05,1e-06
292,1973.26,0.0786879,0.0930657,0.00143297,0.213148,0.715882,0.566188,0.715882,0.8855,0.0527923,0.0752824,0.185871,1e-05,1e-06
293,1977.42,0.0405706,0.0938067,0.00101609,0.155441,0.716328,0.560207,0.716328,0.869,0.0531117,0.0721759,0.197623,1e-05,1e-06
294,1981.75,0.0431572,0.0949058,0.00167503,0.166406,0.715735,0.562216,0.715735,0.873,0.0494892,0.0842497,0.181436,1e-05,1e-06
