version,mode,dataset_ratio,npp_lambda_2d,npp_lambda_1d,bbox_mask_weight,diff_alpha,diff_beta,npp_fpn_sources,data_yaml,project_dir,run_name,fitness,mAP50,mAP50-95,precision,recall,status,save_dir
v10,npp_only,10,0.06,0.06,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.06_mask0.1_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.06_l1d0.06_mask0.1_fpn16_19_22
v10,npp_only,25,0.06,0.06,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.06_mask0.2_fpn16_19_22,0.49594,0.81778,0.49594,0.74104,0.77702,success,runs/detect_25/train_npp_l2d0.06_l1d0.06_mask0.2_fpn16_19_22
v10,npp_only,10,0.06,0.06,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.06_mask0.2_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.06_l1d0.06_mask0.2_fpn16_19_22
v10,npp_only,25,0.06,0.06,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.06_mask0.3_fpn16_19_22,0.4993,0.83922,0.4993,0.84118,0.74769,success,runs/detect_25/train_npp_l2d0.06_l1d0.06_mask0.3_fpn16_19_22
v10,npp_only,10,0.06,0.06,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.06_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.06_l1d0.06_mask0.3_fpn16_19_22
v10,npp_only,25,0.06,0.08,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.08_mask0.1_fpn16_19_22,0.45887,0.73959,0.45887,0.7019,0.76201,success,runs/detect_25/train_npp_l2d0.06_l1d0.08_mask0.1_fpn16_19_22
v10,npp_only,10,0.06,0.08,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.08_mask0.1_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.06_l1d0.08_mask0.1_fpn16_19_22
v10,npp_only,25,0.06,0.08,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.08_mask0.2_fpn16_19_22,0.54203,0.82963,0.54203,0.75817,0.88715,success,runs/detect_25/train_npp_l2d0.06_l1d0.08_mask0.2_fpn16_19_22
v10,npp_only,10,0.06,0.08,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.08_mask0.2_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.06_l1d0.08_mask0.2_fpn16_19_22
v10,npp_only,25,0.06,0.08,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.08_mask0.3_fpn16_19_22,0.44759,0.77169,0.44759,0.69205,0.80252,success,runs/detect_25/train_npp_l2d0.06_l1d0.08_mask0.3_fpn16_19_22
v10,npp_only,10,0.06,0.08,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.08_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.06_l1d0.08_mask0.3_fpn16_19_22
v10,npp_only,25,0.08,0.0,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.0_mask0.1_fpn16_19_22,0.53483,0.86097,0.53483,0.77591,0.8169,success,runs/detect_25/train_npp_l2d0.08_l1d0.0_mask0.1_fpn16_19_22
v10,npp_only,10,0.08,0.0,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.0_mask0.1_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.0_mask0.1_fpn16_19_22
v10,npp_only,25,0.08,0.0,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.0_mask0.2_fpn16_19_22,0.43732,0.75232,0.43732,0.86096,0.6012,success,runs/detect_25/train_npp_l2d0.08_l1d0.0_mask0.2_fpn16_19_22
v10,npp_only,10,0.08,0.0,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.0_mask0.2_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.0_mask0.2_fpn16_19_22
v10,npp_only,25,0.08,0.0,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.0_mask0.3_fpn16_19_22,0.4678,0.75533,0.4678,0.7114,0.69376,success,runs/detect_25/train_npp_l2d0.08_l1d0.0_mask0.3_fpn16_19_22
v10,npp_only,10,0.08,0.0,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.0_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.0_mask0.3_fpn16_19_22
v10,npp_only,25,0.08,0.02,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.02_mask0.1_fpn16_19_22,0.47463,0.72604,0.47463,0.66633,0.72427,success,runs/detect_25/train_npp_l2d0.08_l1d0.02_mask0.1_fpn16_19_22
v10,npp_only,10,0.08,0.02,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.02_mask0.1_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.02_mask0.1_fpn16_19_22
v10,npp_only,25,0.08,0.02,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.02_mask0.2_fpn16_19_22,0.52999,0.86328,0.52999,0.79472,0.81304,success,runs/detect_25/train_npp_l2d0.08_l1d0.02_mask0.2_fpn16_19_22
v10,npp_only,10,0.08,0.02,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.02_mask0.2_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.02_mask0.2_fpn16_19_22
v10,npp_only,25,0.08,0.02,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.02_mask0.3_fpn16_19_22,0.54027,0.84372,0.54027,0.87876,0.68832,success,runs/detect_25/train_npp_l2d0.08_l1d0.02_mask0.3_fpn16_19_22
v10,npp_only,10,0.08,0.02,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.02_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.02_mask0.3_fpn16_19_22
v10,npp_only,25,0.08,0.04,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.04_mask0.1_fpn16_19_22,0.53234,0.83413,0.53234,0.8003,0.79527,success,runs/detect_25/train_npp_l2d0.08_l1d0.04_mask0.1_fpn16_19_22
v10,npp_only,10,0.08,0.04,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.04_mask0.1_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.04_mask0.1_fpn16_19_22
v10,npp_only,25,0.08,0.04,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.04_mask0.2_fpn16_19_22,0.35574,0.69733,0.35574,0.74992,0.64494,success,runs/detect_25/train_npp_l2d0.08_l1d0.04_mask0.2_fpn16_19_22
v10,npp_only,10,0.08,0.04,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.04_mask0.2_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.04_mask0.2_fpn16_19_22
v10,npp_only,25,0.08,0.04,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.04_mask0.3_fpn16_19_22,0.44274,0.74878,0.44274,0.70439,0.69554,success,runs/detect_25/train_npp_l2d0.08_l1d0.04_mask0.3_fpn16_19_22
v10,npp_only,10,0.08,0.04,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.04_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.04_mask0.3_fpn16_19_22
v10,npp_only,25,0.08,0.06,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.06_mask0.1_fpn16_19_22,0.47385,0.73915,0.47385,0.67637,0.76201,success,runs/detect_25/train_npp_l2d0.08_l1d0.06_mask0.1_fpn16_19_22
v10,npp_only,10,0.08,0.06,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.06_mask0.1_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.06_mask0.1_fpn16_19_22
v10,npp_only,25,0.08,0.06,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.06_mask0.2_fpn16_19_22,0.39378,0.66888,0.39378,0.68979,0.64494,success,runs/detect_25/train_npp_l2d0.08_l1d0.06_mask0.2_fpn16_19_22
v10,npp_only,10,0.08,0.06,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.06_mask0.2_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.06_mask0.2_fpn16_19_22
v10,npp_only,25,0.08,0.06,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.06_mask0.3_fpn16_19_22,0.41077,0.79191,0.41077,0.77947,0.71152,success,runs/detect_25/train_npp_l2d0.08_l1d0.06_mask0.3_fpn16_19_22
v10,npp_only,10,0.08,0.06,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.06_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.06_mask0.3_fpn16_19_22
v10,npp_only,25,0.08,0.08,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.08_mask0.1_fpn16_19_22,0.41275,0.67627,0.41275,0.63187,0.65708,success,runs/detect_25/train_npp_l2d0.08_l1d0.08_mask0.1_fpn16_19_22
v10,npp_only,10,0.08,0.08,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.08_mask0.1_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.08_mask0.1_fpn16_19_22
v10,npp_only,25,0.08,0.08,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.08_mask0.2_fpn16_19_22,0.46576,0.80204,0.46576,0.85148,0.63089,success,runs/detect_25/train_npp_l2d0.08_l1d0.08_mask0.2_fpn16_19_22
v10,npp_only,10,0.08,0.08,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.08_mask0.2_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.08_mask0.2_fpn16_19_22
v10,npp_only,25,0.08,0.08,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.08_mask0.3_fpn16_19_22,0.50965,0.78204,0.50965,0.65451,0.84576,success,runs/detect_25/train_npp_l2d0.08_l1d0.08_mask0.3_fpn16_19_22
v10,npp_only,10,0.08,0.08,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.08_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.08_l1d0.08_mask0.3_fpn16_19_22
v11,npp_only,25,0.0,0.0,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.0_mask0.1_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_npp_l2d0.0_l1d0.0_mask0.1_fpn16_19_22
v11,npp_only,10,0.0,0.0,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.0_mask0.1_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_npp_l2d0.0_l1d0.0_mask0.1_fpn16_19_22
v11,npp_only,25,0.0,0.0,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.0_mask0.2_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_npp_l2d0.0_l1d0.0_mask0.2_fpn16_19_22
v11,npp_only,10,0.0,0.0,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.0_mask0.2_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_npp_l2d0.0_l1d0.0_mask0.2_fpn16_19_22
v11,npp_only,25,0.0,0.0,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.0_mask0.3_fpn16_19_22,0.48386,0.84255,0.48386,0.84116,0.80746,success,runs/detect_25/train_npp_l2d0.0_l1d0.0_mask0.3_fpn16_19_22
v11,npp_only,10,0.0,0.0,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.0_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_npp_l2d0.0_l1d0.0_mask0.3_fpn16_19_22
v11,npp_only,25,0.0,0.02,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.02_mask0.1_fpn16_19_22,0.3706,0.6668,0.3706,0.51129,0.66038,success,runs/detect_25/train_npp_l2d0.0_l1d0.02_mask0.1_fpn16_19_22
v11,npp_only,10,0.0,0.02,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.02_mask0.1_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_npp_l2d0.0_l1d0.02_mask0.1_fpn16_19_22
v11,npp_only,25,0.0,0.02,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.02_mask0.2_fpn16_19_22,0.40968,0.81377,0.40968,0.78993,0.75365,success,runs/detect_25/train_npp_l2d0.0_l1d0.02_mask0.2_fpn16_19_22
v11,npp_only,10,0.0,0.02,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.02_mask0.2_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_npp_l2d0.0_l1d0.02_mask0.2_fpn16_19_22
v11,npp_only,25,0.0,0.02,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.02_mask0.3_fpn16_19_22,0.47846,0.81371,0.47846,0.71067,0.75472,success,runs/detect_25/train_npp_l2d0.0_l1d0.02_mask0.3_fpn16_19_22
v11,npp_only,10,0.0,0.02,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.02_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_npp_l2d0.0_l1d0.02_mask0.3_fpn16_19_22
v11,npp_only,25,0.0,0.04,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.04_mask0.1_fpn16_19_22,0.43289,0.83278,0.43289,0.68872,0.81505,success,runs/detect_25/train_npp_l2d0.0_l1d0.04_mask0.1_fpn16_19_22
v11,npp_only,10,0.0,0.04,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.04_mask0.1_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_npp_l2d0.0_l1d0.04_mask0.1_fpn16_19_22
v11,npp_only,25,0.0,0.04,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.04_mask0.2_fpn16_19_22,0.34742,0.69218,0.34742,0.5938,0.74528,success,runs/detect_25/train_npp_l2d0.0_l1d0.04_mask0.2_fpn16_19_22
v11,npp_only,10,0.0,0.04,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.04_mask0.2_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_npp_l2d0.0_l1d0.04_mask0.2_fpn16_19_22
v11,npp_only,25,0.0,0.04,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.04_mask0.3_fpn16_19_22,0.43535,0.77764,0.43535,0.64703,0.78036,success,runs/detect_25/train_npp_l2d0.0_l1d0.04_mask0.3_fpn16_19_22
v11,npp_only,10,0.0,0.04,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.04_mask0.3_fpn16_19_22,0.00132,0.0033,0.00132,0.00289,0.00943,success,runs/detect_10/train_npp_l2d0.0_l1d0.04_mask0.3_fpn16_19_22
v11,npp_only,25,0.0,0.06,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.06_mask0.1_fpn16_19_22,0.4196,0.78445,0.4196,0.6569,0.79803,success,runs/detect_25/train_npp_l2d0.0_l1d0.06_mask0.1_fpn16_19_22
v11,npp_only,10,0.0,0.06,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.06_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.0_l1d0.06_mask0.1_fpn16_19_22
v11,npp_only,25,0.0,0.06,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.06_mask0.2_fpn16_19_22,0.46128,0.83079,0.46128,0.74978,0.84627,success,runs/detect_25/train_npp_l2d0.0_l1d0.06_mask0.2_fpn16_19_22
v11,npp_only,10,0.0,0.06,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.06_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.0_l1d0.06_mask0.2_fpn16_19_22
v11,npp_only,25,0.0,0.06,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.06_mask0.3_fpn16_19_22,0.41139,0.79829,0.41139,0.79432,0.70926,success,runs/detect_25/train_npp_l2d0.0_l1d0.06_mask0.3_fpn16_19_22
v11,npp_only,10,0.0,0.06,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.06_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.0_l1d0.06_mask0.3_fpn16_19_22
v11,npp_only,25,0.0,0.08,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.08_mask0.1_fpn16_19_22,0.48756,0.84601,0.48756,0.73404,0.85235,success,runs/detect_25/train_npp_l2d0.0_l1d0.08_mask0.1_fpn16_19_22
v11,npp_only,10,0.0,0.08,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.08_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.0_l1d0.08_mask0.1_fpn16_19_22
v11,npp_only,25,0.0,0.08,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.08_mask0.2_fpn16_19_22,0.49304,0.86097,0.49304,0.80942,0.82633,success,runs/detect_25/train_npp_l2d0.0_l1d0.08_mask0.2_fpn16_19_22
v11,npp_only,10,0.0,0.08,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.08_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.0_l1d0.08_mask0.2_fpn16_19_22
v11,npp_only,25,0.0,0.08,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.08_mask0.3_fpn16_19_22,0.50373,0.85033,0.50373,0.80337,0.85849,success,runs/detect_25/train_npp_l2d0.0_l1d0.08_mask0.3_fpn16_19_22
v11,npp_only,10,0.0,0.08,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.08_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.0_l1d0.08_mask0.3_fpn16_19_22
v11,npp_only,25,0.02,0.0,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.0_mask0.1_fpn16_19_22,0.49208,0.87626,0.49208,0.76245,0.88957,success,runs/detect_25/train_npp_l2d0.02_l1d0.0_mask0.1_fpn16_19_22
v11,npp_only,10,0.02,0.0,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.0_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.0_mask0.1_fpn16_19_22
v11,npp_only,25,0.02,0.0,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.0_mask0.2_fpn16_19_22,0.41749,0.80434,0.41749,0.74897,0.7598,success,runs/detect_25/train_npp_l2d0.02_l1d0.0_mask0.2_fpn16_19_22
v11,npp_only,10,0.02,0.0,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.0_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.0_mask0.2_fpn16_19_22
v11,npp_only,25,0.02,0.0,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.0_mask0.3_fpn16_19_22,0.3562,0.6834,0.3562,0.70828,0.62943,success,runs/detect_25/train_npp_l2d0.02_l1d0.0_mask0.3_fpn16_19_22
v11,npp_only,10,0.02,0.0,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.0_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.0_mask0.3_fpn16_19_22
v11,npp_only,25,0.02,0.02,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.02_mask0.1_fpn16_19_22,0.45686,0.84498,0.45686,0.82245,0.79332,success,runs/detect_25/train_npp_l2d0.02_l1d0.02_mask0.1_fpn16_19_22
v11,npp_only,10,0.02,0.02,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.02_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.02_mask0.1_fpn16_19_22
v11,npp_only,25,0.02,0.02,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.02_mask0.2_fpn16_19_22,0.43066,0.80582,0.43066,0.72078,0.79245,success,runs/detect_25/train_npp_l2d0.02_l1d0.02_mask0.2_fpn16_19_22
v11,npp_only,10,0.02,0.02,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.02_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.02_mask0.2_fpn16_19_22
v11,npp_only,25,0.02,0.02,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.02_mask0.3_fpn16_19_22,0.38782,0.71002,0.38782,0.46274,0.71698,success,runs/detect_25/train_npp_l2d0.02_l1d0.02_mask0.3_fpn16_19_22
v11,npp_only,10,0.02,0.02,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.02_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.02_mask0.3_fpn16_19_22
v11,npp_only,25,0.02,0.04,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.04_mask0.1_fpn16_19_22,0.38936,0.74073,0.38936,0.65335,0.72256,success,runs/detect_25/train_npp_l2d0.02_l1d0.04_mask0.1_fpn16_19_22
v11,npp_only,10,0.02,0.04,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.04_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.04_mask0.1_fpn16_19_22
v11,npp_only,25,0.02,0.04,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.04_mask0.2_fpn16_19_22,0.41107,0.81868,0.41107,0.68531,0.83962,success,runs/detect_25/train_npp_l2d0.02_l1d0.04_mask0.2_fpn16_19_22
v11,npp_only,10,0.02,0.04,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.04_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.04_mask0.2_fpn16_19_22
v11,npp_only,25,0.02,0.04,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.04_mask0.3_fpn16_19_22,0.48968,0.88271,0.48968,0.83636,0.80746,success,runs/detect_25/train_npp_l2d0.02_l1d0.04_mask0.3_fpn16_19_22
v11,npp_only,10,0.02,0.04,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.04_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.04_mask0.3_fpn16_19_22
v11,npp_only,25,0.02,0.06,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.06_mask0.1_fpn16_19_22,0.37409,0.70734,0.37409,0.63343,0.74302,success,runs/detect_25/train_npp_l2d0.02_l1d0.06_mask0.1_fpn16_19_22
v11,npp_only,10,0.02,0.06,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.06_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.06_mask0.1_fpn16_19_22
