epoch,time,train/loss_bbox,train/loss_ce,train/loss_contrastive,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
365,1914.68,0.0660207,0.0251614,0.000456205,0.216924,0.983379,0.733577,0.983379,0.80325,0.0518875,0.00975661,0.235158,1e-05,1e-06
366,1919.59,0.046608,0.0279312,0.000409079,0.205377,0.983379,0.757596,0.983379,0.8175,0.0502124,0.00969648,0.215651,1e-05,1e-06
367,1924.4,0.042701,0.0278169,0.000420542,0.203572,0.985126,0.775794,0.985126,0.835125,0.0499205,0.00962533,0.204475,1e-05,1e-06
368,1929.31,0.0422228,0.0351831,0.00056971,0.188894,0.987635,0.772864,0.987635,0.834,0.0500807,0.00954667,0.20284,1e-05,1e-06
369,1933.6,0.0393811,0.0276288,0.000466638,0.172671,0.988397,0.776817,0.988397,0.83625,0.050748,0.0095432,0.207438,1e-05,1e-06
370,1938.18,0.046215,0.0317299,0.000471323,0.189833,0.988397,0.776084,0.988397,0.83825,0.0510423,0.00938274,0.21089,1e-05,1e-06
371,1942.92,0.0406267,0.0241017,0.000355757,0.180588,0.989158,0.764382,0.989158,0.82575,0.0512712,0.00935979,0.218724,1e-05,1e-06
372,1947.85,0.0412974,0.0217158,0.00043809,0.186493,0.991197,0.760498,0.991197,0.814375,0.0509064,0.00922745,0.224569,1e-05,1e-06
373,1952.64,0.0403036,0.0244339,0.000378432,0.173334,0.993705,0.765496,0.993705,0.824625,0.0506306,0.00917235,0.223342,1e-05,1e-06
374,1956.9,0.0411691,0.0226366,0.000454131,0.178965,0.994467,0.769372,0.994467,0.828,0.0506883,0.00914629,0.218549,1e-05,1e-06
375,1961.65,0.0391902,0.0254242,0.000472633,0.200251,0.994467,0.770216,0.994467,0.824875,0.0509012,0.00913879,0.215707,1e-05,1e-06
376,1966.48,0.0392012,0.023868,0.000424605,0.175672,0.991958,0.771049,0.991958,0.828875,0.0510262,0.00916668,0.216385,1e-05,1e-06
377,1971.29,0.0375271,0.0219339,0.000370635,0.181543,0.989158,0.76338,0.989158,0.826875,0.0516404,0.00924875,0.218179,1e-05,1e-06
378,1976.16,0.0470514,0.0240004,0.000549655,0.192441,0.983155,0.763724,0.983155,0.828875,0.0507546,0.00936498,0.215804,1e-05,1e-06
379,1980.7,0.0386194,0.0199251,0.000375472,0.166511,0.982393,0.758954,0.982393,0.824625,0.0501912,0.00951581,0.223687,1e-05,1e-06
380,1985.03,0.0426573,0.0236481,0.000490528,0.171348,0.981632,0.746193,0.981632,0.82175,0.050848,0.00950433,0.235976,1e-05,1e-06
381,1990.02,0.0598347,0.0422627,0.000686476,0.219977,0.981632,0.748307,0.981632,0.81975,0.0506801,0.00945864,0.235529,1e-05,1e-06
382,1995.06,0.0407761,0.0238998,0.00057129,0.174304,0.983155,0.749538,0.983155,0.82175,0.0508953,0.00923452,0.229582,1e-05,1e-06
383,2000.09,0.0412771,0.0243592,0.000423549,0.191108,0.991958,0.762999,0.991958,0.82575,0.0500088,0.00900475,0.223286,1e-05,1e-06
384,2004.61,0.0410042,0.0199511,0.000564132,0.183778,0.99272,0.761091,0.99272,0.828875,0.0492024,0.00885538,0.220088,1e-05,1e-06
385,2009.1,0.0461363,0.0259919,0.000705371,0.20453,0.99272,0.76041,0.99272,0.8155,0.0504656,0.00878008,0.234176,1e-05,1e-06
386,2014.06,0.0349554,0.0193527,0.000468869,0.169931,0.99272,0.742588,0.99272,0.803,0.0514069,0.00869177,0.245039,1e-05,1e-06
387,2018.96,0.0506161,0.0338375,0.000510527,0.233763,0.994467,0.750806,0.994467,0.805,0.0514563,0.00861682,0.237893,1e-05,1e-06
388,2023.75,0.0419902,0.0259618,0.000393507,0.188766,0.994467,0.758383,0.994467,0.81325,0.0508578,0.00857973,0.224144,1e-05,1e-06
389,2028.82,0.0492018,0.0273031,0.000853179,0.206828,0.991197,0.756396,0.991197,0.81525,0.0524568,0.00860527,0.230273,1e-05,1e-06
390,2032.95,0.0390018,0.0203813,0.000358318,0.17587,0.990435,0.760281,0.990435,0.8215,0.0511891,0.00865459,0.220608,1e-05,1e-06
391,2037.6,0.0476558,0.0211041,0.000482145,0.189483,0.985888,0.778175,0.985888,0.837125,0.0496143,0.00885231,0.205336,1e-05,1e-06
392,2042.44,0.0364004,0.023218,0.000551951,0.149609,0.982617,0.76442,0.982617,0.826,0.0516772,0.00898593,0.21627,1e-05,1e-06
393,2047.32,0.0466575,0.0251054,0.000363899,0.213189,0.970549,0.754909,0.970549,0.826,0.0515738,0.00920989,0.215692,1e-05,1e-06
394,2052.11,0.0409027,0.019374,0.000467917,0.185249,0.968371,0.765841,0.968371,0.833125,0.0509596,0.00935436,0.207741,1e-05,1e-06
395,2056.97,0.0396742,0.025036,0.000435011,0.156112,0.968371,0.770281,0.968371,0.843375,0.0513579,0.00936057,0.209508,1e-05,1e-06
396,2061.78,0.0457044,0.0225515,0.000563489,0.18027,0.96751,0.77542,0.96751,0.8465,0.0514243,0.00965891,0.210095,1e-05,1e-06
397,2066.8,0.0402359,0.0223073,0.000412403,0.185719,0.957528,0.758516,0.957528,0.841375,0.0505412,0.00998179,0.209646,1e-05,1e-06
398,2076.08,0.0399996,0.0195253,0.000417546,0.175431,0.957579,0.752798,0.957579,0.845375,0.0501166,0.0102187,0.208166,1e-05,1e-06
399,2080.24,0.0398448,0.0230069,0.000422646,0.180143,0.957418,0.753858,0.957418,0.8485,0.0500219,0.0102716,0.208074,1e-05,1e-06
400,2085.04,0.0496806,0.0305255,0.000584923,0.220932,0.957658,0.770349,0.957658,0.853625,0.0494359,0.0102481,0.203803,1e-06,1e-07
