epoch,time,train/loss_bbox,train/loss_ce,train/loss_contrastive,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
359,2025.09,0.0456498,0.0388094,0.000718257,0.188299,0.777493,0.605409,0.777493,0.87925,0.0536625,0.0271235,0.224624,1e-05,1e-06
360,2030.11,0.0432162,0.0394461,0.000821686,0.184605,0.78356,0.600147,0.78356,0.873,0.0525318,0.0274046,0.220914,1e-05,1e-06
361,2034.35,0.0488171,0.0405212,0.000773287,0.199781,0.790997,0.614659,0.790997,0.877,0.051871,0.0279065,0.217155,1e-05,1e-06
362,2038.78,0.0420108,0.0427769,0.00110184,0.185478,0.797278,0.612526,0.797278,0.88325,0.0520695,0.0277473,0.222965,1e-05,1e-06
363,2043.69,0.0417374,0.0439358,0.000724257,0.195724,0.793361,0.612819,0.793361,0.88125,0.0511286,0.0276758,0.218542,1e-05,1e-06
364,2048.73,0.0507125,0.0333969,0.000642393,0.19876,0.792196,0.616411,0.792196,0.884375,0.051486,0.0280394,0.215884,1e-05,1e-06
365,2053.77,0.0527181,0.0377167,0.000758922,0.207163,0.786001,0.619785,0.786001,0.880375,0.0519983,0.0279921,0.215446,1e-05,1e-06
366,2058.03,0.0513926,0.0435346,0.000731549,0.206246,0.786275,0.626402,0.786275,0.89975,0.0538493,0.0276005,0.22479,1e-05,1e-06
367,2062.66,0.0408359,0.0443226,0.000740984,0.193097,0.788927,0.628634,0.788927,0.898625,0.0539015,0.02766,0.224339,1e-05,1e-06
368,2085.39,0.0457665,0.0433796,0.00100357,0.227453,0.787522,0.628374,0.787522,0.902625,0.0545894,0.0275659,0.223715,1e-05,1e-06
369,2090.23,0.0482582,0.0402967,0.000776535,0.183511,0.788929,0.626958,0.788929,0.886375,0.0549885,0.027829,0.221732,1e-05,1e-06
370,2095.01,0.0520423,0.0422365,0.000787291,0.232354,0.791774,0.62566,0.791774,0.888625,0.0548701,0.027956,0.224553,1e-05,1e-06
371,2099.34,0.043883,0.0330143,0.000699527,0.192808,0.789121,0.621239,0.789121,0.882375,0.0530128,0.0281427,0.218618,1e-05,1e-06
372,2103.85,0.0393637,0.0312177,0.000729215,0.194216,0.787387,0.62839,0.787387,0.882375,0.0518533,0.033017,0.208954,1e-05,1e-06
373,2108.86,0.0418845,0.0356434,0.000686307,0.182348,0.778038,0.620203,0.778038,0.888375,0.0512709,0.0324882,0.207763,1e-05,1e-06
374,2113.75,0.042453,0.0323694,0.000766427,0.185883,0.777818,0.622286,0.777818,0.88125,0.0529889,0.0275736,0.220867,1e-05,1e-06
375,2118.78,0.0496651,0.0337674,0.000809843,0.224612,0.787241,0.628711,0.787241,0.87925,0.0526923,0.0276019,0.220667,1e-05,1e-06
376,2123.63,0.044189,0.0306324,0.000768936,0.204316,0.790603,0.633433,0.790603,0.882125,0.0509305,0.0322577,0.211847,1e-05,1e-06
377,2127.88,0.0444102,0.0316242,0.00062173,0.194317,0.793173,0.624277,0.793173,0.878125,0.0505747,0.0326937,0.20429,1e-05,1e-06
378,2132.61,0.0518173,0.0318987,0.000895572,0.212829,0.795074,0.631548,0.795074,0.88125,0.0508747,0.0327335,0.207868,1e-05,1e-06
379,2137.45,0.041393,0.0282908,0.000640161,0.185411,0.80913,0.631928,0.80913,0.88125,0.0521259,0.0285503,0.218408,1e-05,1e-06
380,2142.41,0.044762,0.0324564,0.000853158,0.185119,0.811604,0.634507,0.811604,0.8835,0.0533637,0.028876,0.224809,1e-05,1e-06
381,2146.84,0.0568457,0.0520665,0.0013103,0.209882,0.821544,0.643259,0.821544,0.880375,0.0525879,0.0292238,0.222652,1e-05,1e-06
382,2151.46,0.0423732,0.0413922,0.00103467,0.193974,0.831317,0.665114,0.831317,0.88325,0.0516227,0.0296599,0.212132,1e-05,1e-06
383,2156.54,0.0407126,0.0336623,0.000765561,0.191701,0.841439,0.680781,0.841439,0.88125,0.050403,0.0336544,0.204644,1e-05,1e-06
384,2161.44,0.0427521,0.0272261,0.000974437,0.191953,0.851341,0.682296,0.851341,0.87725,0.0493874,0.0379569,0.206689,1e-05,1e-06
385,2166.14,0.047593,0.0357774,0.0012249,0.2033,0.849786,0.673986,0.849786,0.874125,0.04912,0.0336418,0.201955,1e-05,1e-06
386,2170.72,0.0416895,0.0306671,0.000834305,0.181523,0.852115,0.66813,0.852115,0.873,0.0493217,0.0336121,0.203276,1e-05,1e-06
387,2175.51,0.0448073,0.0467988,0.000959018,0.192209,0.857085,0.665422,0.857085,0.869,0.0503263,0.0336182,0.210454,1e-05,1e-06
388,2180.46,0.0421226,0.033729,0.000647544,0.190741,0.856964,0.673873,0.856964,0.880375,0.049392,0.0332026,0.203508,1e-05,1e-06
389,2185.49,0.0508131,0.0402612,0.00133448,0.209642,0.853083,0.672961,0.853083,0.88125,0.0500738,0.0328181,0.204138,1e-05,1e-06
390,2189.78,0.0429013,0.0285396,0.000640838,0.186507,0.845918,0.66858,0.845918,0.890375,0.0515907,0.032652,0.213811,1e-05,1e-06
391,2194.4,0.0500941,0.0304186,0.000837764,0.197329,0.85237,0.666877,0.85237,0.890375,0.0517782,0.0317511,0.221968,1e-05,1e-06
392,2199.12,0.0399805,0.0392014,0.00114056,0.179626,0.854166,0.667525,0.854166,0.876125,0.0511791,0.0307163,0.216173,1e-05,1e-06
393,2203.96,0.0496946,0.0408255,0.000664144,0.211416,0.853016,0.669256,0.853016,0.878125,0.0517461,0.0301237,0.217399,1e-05,1e-06
394,2208.79,0.0451881,0.028434,0.000734026,0.189575,0.855168,0.675777,0.855168,0.87925,0.0526524,0.0298313,0.219425,1e-05,1e-06
395,2213.48,0.0462657,0.0297141,0.000712931,0.205321,0.853734,0.681033,0.853734,0.880125,0.0533062,0.0286438,0.218793,1e-05,1e-06
396,2217.64,0.0431004,0.037305,0.000999822,0.186353,0.869512,0.689361,0.869512,0.87525,0.0524072,0.0289803,0.217066,1e-05,1e-06
397,2222.67,0.0410569,0.0327497,0.000673023,0.184752,0.871098,0.687368,0.871098,0.876125,0.0510083,0.0289563,0.208012,1e-05,1e-06
398,2227.43,0.0393459,0.0310729,0.000722547,0.183639,0.866753,0.672718,0.866753,0.86475,0.0489267,0.029006,0.20955,1e-05,1e-06
399,2232.45,0.0368523,0.0294915,0.000744064,0.18546,0.867261,0.67749,0.867261,0.859625,0.0493968,0.0233495,0.206169,1e-05,1e-06
400,2237.44,0.0534379,0.0350592,0.00109795,0.237159,0.871239,0.693887,0.871239,0.869,0.0494442,0.0222322,0.203338,1e-06,1e-07
