source,epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
_2d2_1d6_nm20_a30_b150,42,1428.18,0.097087,0.0471593,0.000400448,0.000182812,0.411179,0.957621,0.518688,0.865854,0.946667,0.103214,0.0317512,0.442628,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,43,1461.17,0.0934743,0.0403609,0.000419191,0.000191449,0.389031,0.927159,0.590273,0.878378,0.866667,0.0843283,0.0356985,0.37779,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,44,1496.63,0.10153,0.034945,0.000434895,0.000191265,0.42166,0.927697,0.505064,0.864865,0.853333,0.103984,0.0220754,0.466038,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,45,1529.65,0.103039,0.0421085,0.000398613,0.000182262,0.422757,0.932646,0.602828,0.878378,0.866667,0.085426,0.0293947,0.365072,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,46,1564.4,0.110186,0.0370932,0.000476635,0.000211755,0.437289,0.861592,0.464568,0.707865,0.84,0.107777,0.0280258,0.452413,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,47,1597.15,0.103848,0.034456,0.000447779,0.000199085,0.419439,0.883679,0.49042,0.847222,0.813333,0.11566,0.0381782,0.440347,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,48,1630.04,0.0955979,0.0370563,0.000440663,0.000194906,0.399846,0.95855,0.563517,0.808989,0.96,0.0970772,0.0204551,0.41824,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,49,1662.4,0.100077,0.0351868,0.000464921,0.000195719,0.414031,0.922988,0.635188,0.846154,0.88,0.0846346,0.0241925,0.353378,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,50,1696.26,0.0991957,0.0310466,0.000650823,0.000245921,0.396615,0.919583,0.561591,0.878378,0.866667,0.0904728,0.0205681,0.39285,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,51,1727.76,0.0952409,0.0311329,0.000578223,0.000231269,0.395437,0.931359,0.579256,0.839506,0.906667,0.0949442,0.0215958,0.392673,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,52,1761.06,0.10128,0.0287525,0.000506958,0.000224833,0.42206,0.959705,0.623415,0.92,0.92,0.0876081,0.0216224,0.36139,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,53,1793.95,0.0932403,0.0322692,0.00049678,0.000216003,0.396252,0.956804,0.575087,0.8875,0.946667,0.0958801,0.0194925,0.398858,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,54,1827.96,0.100065,0.0367164,0.000611355,0.000259687,0.416759,0.957565,0.537015,0.8875,0.946667,0.101098,0.0231224,0.433198,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,55,1860.93,0.0944171,0.030351,0.000461606,0.000212726,0.403501,0.747844,0.307937,0.8,0.8,0.103581,0.0438298,0.566662,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,56,1893.87,0.09698,0.022187,0.000456709,0.000205808,0.406758,0.933249,0.542049,0.884615,0.92,0.0910642,0.017452,0.402612,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,57,1926.7,0.0943877,0.0340456,0.000421793,0.000193907,0.399008,0.906784,0.50484,0.845238,0.946667,0.102684,0.0193864,0.434355,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,58,1960.98,0.0964166,0.030749,0.000447869,0.00019808,0.398845,0.956201,0.605944,0.876543,0.946667,0.0911532,0.0183736,0.393718,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,59,1993.74,0.102389,0.0270438,0.000416837,0.000189759,0.414802,0.949133,0.484191,0.8875,0.946667,0.113852,0.021868,0.45292,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,60,2026.77,0.094586,0.0246165,0.000401241,0.000188518,0.404013,0.962011,0.609315,0.907895,0.92,0.0820698,0.0216587,0.369194,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,61,2058.53,0.0989542,0.0228207,0.000372704,0.00017802,0.411778,0.97302,0.532559,0.945946,0.933333,0.0975037,0.0218301,0.435032,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,62,2092.03,0.0907338,0.0172437,0.000385411,0.000179867,0.394112,0.951296,0.555141,0.909091,0.933333,0.0890994,0.0124108,0.425582,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,63,2125.28,0.098546,0.0260721,0.000381864,0.000179747,0.404677,0.969399,0.596096,0.932432,0.92,0.0913982,0.0192564,0.402985,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,64,2158.52,0.0927532,0.0283162,0.000384093,0.000186133,0.388646,0.898438,0.4657,0.884615,0.92,0.0993017,0.0350207,0.448656,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,65,2191.95,0.0927626,0.0210331,0.000378323,0.000182426,0.382186,0.943605,0.587146,0.865854,0.946667,0.0888511,0.0342583,0.377475,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,66,2225.23,0.0938685,0.0236436,0.000351613,0.00017558,0.409845,0.904174,0.547007,0.809524,0.906667,0.0992023,0.0386431,0.390433,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,67,2259.16,0.100749,0.0234417,0.000337708,0.000169273,0.422085,0.907006,0.570316,0.905405,0.893333,0.0943218,0.0186568,0.38358,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,68,2292.78,0.0961173,0.0271729,0.000371864,0.000177142,0.411726,0.924588,0.512518,0.868421,0.88,0.0928979,0.0257349,0.431497,0.0001,1e-05
_2d2_1d6_nm20_a30_b150,69,2326.39,0.0914985,0.0219645,0.000347653,0.000172053,0.403323,0.94933,0.546645,0.875,0.933333,0.0881381,0.0246582,0.419448,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,1,36.1851,0.262097,0.582347,0.00135533,0.000273883,0.652579,0.00244123,0.00125499,0.00634921,0.106667,0.165312,0.296596,0.563655,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,2,70.9176,0.119172,0.283781,0.00220958,0.000373253,0.419653,0.0143686,0.00866203,0.0128755,0.16,0.107319,0.283869,0.358184,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,3,104.986,0.10144,0.264853,0.00266178,0.000433593,0.376978,0.0234997,0.0103965,0.0643275,0.146667,0.111121,0.26251,0.397983,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,4,138.9,0.0976115,0.251661,0.00310487,0.000508734,0.353221,0.0373341,0.0148509,0.0604396,0.146667,0.123242,0.256904,0.426603,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,5,174.186,0.0945003,0.248029,0.0035994,0.000578457,0.353598,0.0567822,0.0352024,0.15942,0.146667,0.0749732,0.245765,0.276588,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,6,208.855,0.0840084,0.240976,0.00303168,0.000495848,0.311856,0.057633,0.0269513,0.11236,0.133333,0.0900054,0.247968,0.347361,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,7,241.78,0.0774698,0.237169,0.00293156,0.000490315,0.307468,0.0741746,0.0421846,0.111888,0.213333,0.0773901,0.235722,0.331185,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,8,276.248,0.0824744,0.231841,0.00250609,0.00043849,0.319091,0.0584931,0.0302969,0.0705394,0.226667,0.110236,0.237574,0.371282,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,9,308.689,0.0731462,0.233243,0.00214955,0.000403153,0.287896,0.126082,0.063387,0.175824,0.213333,0.0769755,0.212202,0.334108,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,10,342.795,0.073281,0.226504,0.00200981,0.000393183,0.276197,0.106803,0.0550893,0.148936,0.186667,0.0828739,0.235377,0.326046,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,11,376.157,0.0764098,0.225473,0.00173811,0.00036223,0.291485,0.0713877,0.0309021,0.133333,0.16,0.111845,0.225871,0.415369,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,12,408.982,0.0872882,0.220197,0.00158225,0.000342361,0.329507,0.108437,0.0477714,0.105882,0.24,0.130438,0.21348,0.455394,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,13,443.702,0.0909327,0.19311,0.0014936,0.000331218,0.357687,0.244054,0.108766,0.225806,0.373333,0.132241,0.150105,0.475602,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,14,480.558,0.0801073,0.20236,0.00168836,0.000362801,0.314004,0.155012,0.0764336,0.183333,0.146667,0.100314,0.219885,0.330973,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,15,514.519,0.0739696,0.228918,0.00165626,0.000368971,0.280453,0.0979442,0.0498547,0.146341,0.24,0.0883071,0.222562,0.340468,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,16,549.632,0.0695424,0.211184,0.00156756,0.000352735,0.273011,0.157377,0.0811692,0.228916,0.253333,0.0882599,0.175275,0.354703,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,17,584.126,0.0735588,0.211458,0.00138297,0.000334376,0.280174,0.0975405,0.0606541,0.211268,0.2,0.0659805,0.208993,0.266345,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,18,617.369,0.0686933,0.221708,0.00120099,0.000306832,0.27822,0.173427,0.0997969,0.478261,0.146667,0.0799606,0.206671,0.334782,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,19,650.184,0.0755184,0.213431,0.00108253,0.00028102,0.294654,0.1265,0.0674528,0.141593,0.213333,0.093386,0.216322,0.326142,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,20,683.25,0.0740098,0.219084,0.000857909,0.000253496,0.275445,0.101702,0.063918,0.128,0.213333,0.07937,0.226658,0.291876,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,21,716.706,0.0760205,0.213237,0.000838769,0.000244332,0.288978,0.103333,0.0587322,0.192771,0.213333,0.0841791,0.210395,0.31451,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,22,749.897,0.066967,0.213599,0.000884652,0.000245514,0.264567,0.11885,0.0611508,0.145833,0.28,0.0783336,0.206364,0.301102,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,23,783.053,0.0750437,0.212296,0.0007652,0.000232526,0.278998,0.111432,0.0518751,0.120253,0.253333,0.10383,0.202221,0.378382,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,24,815.102,0.066026,0.21344,0.000679766,0.00021745,0.256433,0.0964465,0.0504716,0.212766,0.133333,0.0695565,0.218376,0.282773,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,25,849.438,0.0729461,0.215799,0.000769663,0.000249951,0.288483,0.146218,0.0920735,0.25,0.186667,0.06768,0.203223,0.267895,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,26,882.403,0.0674942,0.210333,0.000846748,0.000263118,0.275522,0.202313,0.106597,0.276923,0.24,0.072493,0.201975,0.301564,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,27,915.438,0.0737186,0.210027,0.000716771,0.00023785,0.28183,0.14498,0.0839704,0.188119,0.253333,0.0707106,0.200049,0.282674,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,28,948.264,0.0664326,0.20887,0.000704257,0.000229574,0.259466,0.158525,0.0891979,0.216495,0.28,0.0688718,0.204834,0.263314,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,29,981.953,0.0718497,0.215081,0.000526736,0.00019676,0.261516,0.121061,0.0668761,0.103704,0.186667,0.0661442,0.216116,0.273353,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,30,1015.66,0.0647559,0.216716,0.000532637,0.000200868,0.258635,0.153668,0.0877214,0.16,0.213333,0.0582511,0.217374,0.253867,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,31,1048.78,0.0704745,0.200807,0.000554039,0.000204859,0.276836,0.289919,0.16606,0.347826,0.426667,0.0823077,0.153594,0.322513,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,32,1083.63,0.0833744,0.191362,0.000608023,0.000211541,0.30621,0.15755,0.0809808,0.17037,0.306667,0.0827347,0.210228,0.328515,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,33,1117.14,0.0713911,0.189297,0.000647858,0.00021737,0.274575,0.341885,0.177263,0.299213,0.506667,0.0983228,0.15196,0.354935,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,34,1152.46,0.0807422,0.17187,0.000662063,0.000219394,0.298889,0.27557,0.132397,0.461538,0.4,0.116196,0.149708,0.46806,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,35,1185.32,0.0795084,0.1844,0.000528906,0.000198322,0.309482,0.366035,0.216021,0.727273,0.32,0.0824665,0.158358,0.317661,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,36,1219.47,0.0870326,0.16574,0.000586379,0.000208067,0.312359,0.476758,0.237379,0.445783,0.493333,0.100309,0.143937,0.38383,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,37,1255.27,0.0879955,0.155781,0.000541284,0.00020638,0.322145,0.664547,0.350588,0.641509,0.453333,0.100974,0.138412,0.38949,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,38,1290.61,0.0977891,0.141738,0.00071862,0.000237999,0.350966,0.4246,0.235525,0.58,0.386667,0.0928018,0.115875,0.377147,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,39,1324.41,0.0924592,0.13629,0.000792612,0.00025707,0.341911,0.794176,0.422986,0.85,0.453333,0.103688,0.117039,0.411588,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,40,1359.56,0.104771,0.118627,0.000939502,0.000278745,0.381983,0.51956,0.241932,0.860465,0.493333,0.122213,0.127484,0.448822,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,41,1391.98,0.0971276,0.108855,0.000536264,0.000210076,0.371594,0.835476,0.519483,0.769231,0.666667,0.08661,0.100781,0.349019,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,42,1427.18,0.0994,0.0898633,0.000491211,0.000201843,0.394958,0.753669,0.387575,0.657895,0.666667,0.0899204,0.107159,0.389575,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,43,1459.75,0.103431,0.0686143,0.000379604,0.00017785,0.405346,0.805599,0.350937,0.909091,0.666667,0.103162,0.109152,0.432323,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,44,1492.3,0.0978984,0.082451,0.000387622,0.000181183,0.388426,0.75368,0.361326,0.851852,0.613333,0.108346,0.113413,0.436794,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,45,1525.9,0.106423,0.0646508,0.000366019,0.000180042,0.416471,0.887025,0.469015,0.878788,0.773333,0.096746,0.0897733,0.41039,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,46,1558.97,0.106693,0.0585372,0.000364011,0.000180312,0.423486,0.83189,0.447383,0.84058,0.773333,0.102702,0.0819103,0.443984,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,47,1592.23,0.104481,0.0544637,0.000361974,0.000178103,0.418285,0.916561,0.544997,0.895522,0.8,0.0862075,0.0550635,0.37796,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,48,1628.46,0.0964544,0.0436957,0.000314293,0.000163638,0.404602,0.927216,0.583916,0.951613,0.786667,0.0859414,0.057969,0.361908,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,49,1664.41,0.0957677,0.0465205,0.000309558,0.000170936,0.391014,0.893451,0.503101,0.882353,0.8,0.090833,0.0644463,0.397668,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,50,1698.72,0.100189,0.0469283,0.000314694,0.000163307,0.406848,0.920408,0.443417,0.825,0.88,0.102813,0.0512455,0.467863,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,51,1733.72,0.0989163,0.0399145,0.000305434,0.00015631,0.417929,0.941522,0.555104,0.940299,0.84,0.0874374,0.0380108,0.394584,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,52,1767.82,0.0955028,0.0384874,0.000306459,0.000158415,0.399755,0.913955,0.517202,0.924242,0.813333,0.106278,0.0517987,0.452385,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,53,1801.81,0.101999,0.0379705,0.000315084,0.000166392,0.419386,0.92406,0.554067,0.939394,0.826667,0.0965737,0.0463112,0.402904,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,54,1835.88,0.0942034,0.041187,0.000302957,0.000165282,0.406972,0.919148,0.467164,0.914286,0.853333,0.108063,0.0465941,0.472691,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,55,1869.17,0.0962259,0.0350091,0.000272758,0.000154111,0.405342,0.904864,0.437703,0.913043,0.84,0.100154,0.0544358,0.444666,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,56,1901.68,0.0975447,0.0285428,0.00031586,0.000162779,0.407039,0.918801,0.55155,0.858974,0.893333,0.0970991,0.0341129,0.391725,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,57,1935.35,0.0972532,0.0293294,0.00031016,0.000164366,0.416804,0.877134,0.480986,0.909091,0.8,0.10461,0.0558414,0.445126,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,58,1968.31,0.100642,0.0298652,0.000338954,0.000178527,0.423821,0.865027,0.477084,0.898551,0.826667,0.10274,0.0578307,0.456496,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,59,2002.17,0.0988696,0.0329906,0.000304834,0.000163623,0.403901,0.900271,0.554915,0.925373,0.826667,0.088945,0.043947,0.374102,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,60,2035.47,0.0971631,0.0232294,0.000284703,0.000159624,0.415336,0.850617,0.366161,0.898551,0.826667,0.116021,0.0268152,0.557309,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,61,2067.87,0.101268,0.0270449,0.000293483,0.000157706,0.414775,0.923027,0.538483,0.956522,0.88,0.102684,0.0362262,0.411931,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,62,2101.09,0.0967048,0.0234219,0.000256202,0.000141876,0.414826,0.915967,0.435121,0.915493,0.866667,0.120518,0.0407013,0.521109,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,63,2134.26,0.102304,0.0292262,0.000265338,0.000144454,0.423533,0.863437,0.389821,0.882353,0.8,0.116277,0.0494883,0.541189,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,64,2166.78,0.0981544,0.0299024,0.000248179,0.000141223,0.418443,0.934392,0.535267,0.873418,0.92,0.110596,0.0502905,0.412123,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,65,2200.27,0.0974933,0.0248935,0.000241633,0.00013767,0.413208,0.881752,0.372847,0.888889,0.853333,0.119447,0.0480805,0.574649,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,66,2233.13,0.0917941,0.0274646,0.000232793,0.000136162,0.398046,0.923061,0.534516,0.901408,0.853333,0.101355,0.0340082,0.427943,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,67,2267.58,0.0986221,0.0286254,0.000260139,0.000149043,0.404219,0.898842,0.515836,0.927536,0.853333,0.10721,0.0541515,0.427891,0.0001,1e-05
_2d2_1d6_nm20_a30_b200,68,2299.99,0.0978003,0.0267532,0.000252502,0.000143274,0.407513,0.956087,0.549085,0.8875,0.946667,0.0982054,0.0283333,0.411904,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,1,33.6818,0.254423,0.57404,0.000493971,0.000285061,0.650312,0.00554942,0.00283154,0.00801043,0.573333,0.0977186,0.321373,0.376834,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,2,67.8323,0.121265,0.284895,0.00085019,0.000383188,0.408603,0.0206785,0.00755398,0.1,0.04,0.126059,0.268365,0.434938,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,3,100.879,0.108876,0.265481,0.00105946,0.000454081,0.39747,0.0607595,0.0273159,0.0895522,0.08,0.098398,0.268813,0.375339,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,4,135.447,0.0904265,0.25948,0.00136236,0.000536127,0.339715,0.0730759,0.0461086,0.19697,0.173333,0.0777825,0.251724,0.30492,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,5,169.676,0.0850061,0.247333,0.00153769,0.000584947,0.315041,0.0841622,0.0379081,0.0913706,0.24,0.0850868,0.242226,0.330757,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,6,202.246,0.0857408,0.243402,0.00128854,0.000490701,0.304207,0.0407811,0.0224596,0.12069,0.0933333,0.139467,0.245855,0.465807,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,7,234.3,0.0874846,0.245894,0.00113237,0.000434249,0.333799,0.0986563,0.041596,0.111111,0.186667,0.0961548,0.242082,0.394779,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,8,266.278,0.0797428,0.238744,0.00124057,0.000455976,0.297955,0.153165,0.0873098,0.12037,0.173333,0.0917684,0.240416,0.332172,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,9,300.769,0.076574,0.235996,0.00112012,0.000419475,0.300082,0.180004,0.0727387,0.188406,0.173333,0.0910503,0.239051,0.350665,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,10,333.415,0.0814739,0.233432,0.00116523,0.000432496,0.307759,0.063107,0.0351157,0.137255,0.0933333,0.0780262,0.240915,0.360431,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,11,365.67,0.0748803,0.235038,0.00105319,0.000394699,0.289321,0.123802,0.0550723,0.142857,0.173333,0.110421,0.2356,0.359327,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,12,396.833,0.0826272,0.230938,0.000986065,0.000379564,0.305765,0.180337,0.0955373,0.217391,0.2,0.0959355,0.237456,0.343264,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,13,431.133,0.0796355,0.226426,0.000900779,0.000347883,0.305314,0.0925156,0.0562651,0.204545,0.12,0.0689491,0.223443,0.284736,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,14,463.712,0.0703213,0.218746,0.000867826,0.000341669,0.274292,0.0818844,0.0495472,0.195122,0.106667,0.0607847,0.235991,0.261416,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,15,496.442,0.0743025,0.217521,0.000820364,0.000321038,0.290537,0.0758259,0.040895,0.0995025,0.266667,0.0973506,0.230553,0.363195,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,16,528.018,0.0734221,0.218434,0.000639822,0.000265031,0.286948,0.103432,0.0593961,0.102767,0.346667,0.0814594,0.225581,0.305734,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,17,560.171,0.0716919,0.224287,0.000677292,0.00028385,0.28199,0.0875854,0.0418467,0.088968,0.333333,0.0702571,0.231266,0.284177,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,18,592.207,0.0764798,0.215375,0.000782815,0.00032604,0.290264,0.0847121,0.0398295,0.111111,0.24,0.0800638,0.233124,0.319062,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,19,626.397,0.0677407,0.216182,0.00081535,0.000335604,0.268257,0.0925898,0.055807,0.134615,0.186667,0.0656154,0.223338,0.26157,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,20,659.453,0.0789624,0.209486,0.000746768,0.000307135,0.286488,0.141757,0.0701465,0.141026,0.146667,0.077149,0.23071,0.310206,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,21,691.896,0.0685003,0.211816,0.000689632,0.000286697,0.269159,0.0983517,0.0654141,0.105042,0.333333,0.0648839,0.216911,0.267779,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,22,724.585,0.0687676,0.216632,0.000669183,0.000283937,0.270989,0.167736,0.0953218,0.196078,0.266667,0.0892422,0.205723,0.34555,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,23,756.423,0.078475,0.209855,0.000633485,0.000278033,0.300691,0.183427,0.107635,0.447368,0.226667,0.0816511,0.20529,0.328069,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,24,791.02,0.0764249,0.201714,0.000615489,0.000271529,0.288839,0.234097,0.139645,0.323077,0.28,0.0766391,0.186822,0.306038,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,25,826.011,0.0845459,0.173779,0.000652685,0.000293257,0.322305,0.309084,0.168051,0.275229,0.4,0.0807978,0.197424,0.308939,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,26,858.876,0.0772424,0.190781,0.00067066,0.000291721,0.289265,0.468108,0.255023,0.483333,0.386667,0.0790889,0.171938,0.306537,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,27,893.215,0.0932327,0.169108,0.000689086,0.000301488,0.326227,0.539671,0.2985,0.813953,0.466667,0.0998498,0.127906,0.419748,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,28,927.006,0.0929424,0.137021,0.000708607,0.000309144,0.342962,0.68169,0.341001,0.571429,0.693333,0.0970203,0.113984,0.403594,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,29,960.759,0.109819,0.124923,0.000616026,0.000273632,0.400143,0.526551,0.226744,0.754717,0.533333,0.0985185,0.139068,0.429923,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,30,992.975,0.0926191,0.132992,0.000641087,0.000282504,0.345532,0.803029,0.40846,0.541667,0.866667,0.0987829,0.107783,0.363031,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,31,1026.79,0.0900844,0.121697,0.00061817,0.000278421,0.346745,0.806021,0.468814,0.652632,0.826667,0.0969771,0.0910856,0.38353,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,32,1060.09,0.0947864,0.099574,0.000551863,0.000253434,0.36479,0.868382,0.495873,0.756098,0.826667,0.102647,0.0789776,0.408247,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,33,1093.92,0.101379,0.0954188,0.000533466,0.000246963,0.388356,0.883816,0.44324,0.873239,0.826667,0.0960501,0.0748351,0.41412,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,34,1124.9,0.102371,0.0774201,0.00054092,0.000246301,0.38963,0.891446,0.506696,0.910448,0.813333,0.0895696,0.0635096,0.396894,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,35,1159.39,0.104745,0.0676002,0.000492751,0.000233511,0.414042,0.901642,0.527084,0.84507,0.8,0.103011,0.0550949,0.403546,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,36,1193.94,0.100745,0.0629165,0.00050394,0.000238128,0.409635,0.943867,0.515124,0.88,0.88,0.107912,0.0436604,0.448812,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,37,1226.68,0.104586,0.0600341,0.000469675,0.00022739,0.413225,0.920676,0.538796,0.875,0.84,0.106054,0.0562635,0.426185,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,38,1260.16,0.103722,0.0611792,0.000507021,0.000240033,0.406135,0.916364,0.520863,0.873239,0.826667,0.0956796,0.0474844,0.422182,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,39,1294.81,0.0998941,0.0499246,0.000518468,0.000245143,0.403421,0.905839,0.58111,0.96875,0.826667,0.0898244,0.0438704,0.376094,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,40,1330.23,0.10125,0.0433759,0.000455348,0.000219481,0.414332,0.939548,0.498352,0.916667,0.88,0.110524,0.0413169,0.486685,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,41,1362.37,0.103269,0.0439884,0.000516035,0.000244769,0.421955,0.939941,0.57267,0.940299,0.84,0.0974387,0.0342296,0.41044,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,42,1395.2,0.0997793,0.0400756,0.000453953,0.00022102,0.40786,0.939516,0.563083,0.881579,0.893333,0.0977603,0.0377608,0.417235,0.0001,1e-05
